doc_id,book_num,stanza_num,stanza_str
100,9,28,"who was by far the most powerful of the Achaeans, and was"
100,9,29,honoured by the people as though he were a god. He found him by
100,9,30,the stern of his ship already putting his goodly array about his
100,9,31,"shoulders, and right glad was he that his brother had come."
100,9,32,"Menelaus spoke first. “Why,” said he, “my dear brother, are you"
100,9,33,thus arming? Are you going to send any of our comrades to exploit
100,9,34,"the Trojans? I greatly fear that no one will do you this service,"
100,9,35,and spy upon the enemy alone in the dead of night. It will be a
100,9,36,deed of great daring.”
100,9,37,"And King Agamemnon answered, “Menelaus, we both of us need shrewd"
100,9,38,"counsel to save the Argives and our ships, for Jove has changed"
100,9,39,"his mind, and inclines towards Hector’s sacrifices rather than"
100,9,40,ours. I never saw nor heard tell of any man as having wrought
100,9,41,such ruin in one day as Hector has now wrought against the sons
100,9,42,"of the Achaeans — and that too of his own unaided self, for he is"
100,9,43,son neither to god nor goddess. The Argives will rue it long and
100,9,44,"deeply. Run, therefore, with all speed by the line of the ships,"
100,9,45,"and call Ajax and Idomeneus. Meanwhile I will go to Nestor, and"
100,9,46,bid him rise and go about among the companies of our sentinels to
100,9,47,give them their instructions; they will listen to him sooner than
100,9,48,"to any man, for his own son, and Meriones brother in arms to"
100,9,49,"Idomeneus, are captains over them. It was to them more"
100,9,50,particularly that we gave this charge.”
100,9,51,"Menelaus replied, “How do I take your meaning? Am I to stay with"
100,9,52,"them and wait your coming, or shall I return here as soon as I"
100,9,53,"have given your orders?” “Wait,” answered King Agamemnon, “for"
100,9,54,there are so many paths about the camp that we might miss one
100,9,55,"another. Call every man on your way, and bid him be stirring;"
100,9,56,"name him by his lineage and by his father’s name, give each all"
100,9,57,"titular observance, and stand not too much upon your own dignity;"
100,9,58,"we must take our full share of toil, for at our birth Jove laid"
100,9,59,this heavy burden upon us.”
100,9,60,"With these instructions he sent his brother on his way, and went"
100,9,61,on to Nestor shepherd of his people. He found him sleeping in his
100,9,62,tent hard by his own ship; his goodly armour lay beside him — his
100,9,63,"shield, his two spears and his helmet; beside him also lay the"
100,9,64,gleaming girdle with which the old man girded himself when he
100,9,65,armed to lead his people into battle — for his age stayed him not.
100,9,66,He raised himself on his elbow and looked up at Agamemnon. “Who
100,9,67,"is it,” said he, “that goes thus about the host and the ships"
100,9,68,"alone and in the dead of night, when men are sleeping? Are you"
100,9,69,looking for one of your mules or for some comrade? Do not stand
100,9,70,"there and say nothing, but speak. What is your business?”"
100,9,71,"And Agamemnon answered, “Nestor, son of Neleus, honour to the"
100,9,72,"Achaean name, it is I, Agamemnon son of Atreus, on whom Jove has"
100,9,73,laid labour and sorrow so long as there is breath in my body and
100,9,74,my limbs carry me. I am thus abroad because sleep sits not upon
100,9,75,"my eyelids, but my heart is big with war and with the jeopardy of"
100,9,76,"the Achaeans. I am in great fear for the Danaans. I am at sea,"
100,9,77,and without sure counsel; my heart beats as though it would leap
100,9,78,"out of my body, and my limbs fail me. If then you can do"
100,9,79,anything — for you too cannot sleep — let us go the round of the
100,9,80,"watch, and see whether they are drowsy with toil and sleeping to"
100,9,81,the neglect of their duty. The enemy is encamped hard and we know
100,9,82,not but he may attack us by night.”
100,9,83,"Nestor replied, “Most noble son of Atreus, king of men,"
100,9,84,"Agamemnon, Jove will not do all for Hector that Hector thinks he"
100,9,85,will; he will have troubles yet in plenty if Achilles will lay
100,9,86,"aside his anger. I will go with you, and we will rouse others,"
100,9,87,"either the son of Tydeus, or Ulysses, or fleet Ajax and the"
100,9,88,valiant son of Phyleus. Some one had also better go and call Ajax
100,9,89,"and King Idomeneus, for their ships are not near at hand but the"
100,9,90,"farthest of all. I cannot however refrain from blaming Menelaus,"
100,9,91,"much as I love him and respect him — and I will say so plainly,"
100,9,92,even at the risk of offending you — for sleeping and leaving all
100,9,93,this trouble to yourself. He ought to be going about imploring
100,9,94,"aid from all the princes of the Achaeans, for we are in extreme"
100,9,95,danger.”
100,9,96,"And Agamemnon answered, “Sir, you may sometimes blame him justly,"
100,9,97,for he is often remiss and unwilling to exert himself — not indeed
100,9,98,"from sloth, nor yet heedlessness, but because he looks to me and"
100,9,99,"expects me to take the lead. On this occasion, however, he was"
100,9,100,"awake before I was, and came to me of his own accord. I have"
100,9,101,already sent him to call the very men whom you have named. And
100,9,102,now let us be going. We shall find them with the watch outside
100,9,103,"the gates, for it was there I said that we would meet them.”"
100,9,104,"“In that case,” answered Nestor, “the Argives will not blame him"
100,9,105,nor disobey his orders when he urges them to fight or gives them
100,9,106,instructions.”
100,9,107,"With this he put on his shirt, and bound his sandals about his"
100,9,108,"comely feet. He buckled on his purple coat, of two thicknesses,"
100,9,109,"large, and of a rough shaggy texture, grasped his redoubtable"
100,9,110,"bronze - shod spear, and wended his way along the line of the"
100,9,111,Achaean ships. First he called loudly to Ulysses peer of gods in
100,9,112,"counsel and woke him, for he was soon roused by the sound of the"
100,9,113,"battle - cry. He came outside his tent and said, “Why do you go"
100,9,114,"thus alone about the host, and along the line of the ships in the"
100,9,115,stillness of the night? What is it that you find so urgent?” And
100,9,116,"Nestor knight of Gerene answered, “Ulysses, noble son of Laertes,"
100,9,117,"take it not amiss, for the Achaeans are in great straits. Come"
100,9,118,"with me and let us wake some other, who may advise well with us"
100,9,119,whether we shall fight or fly.”
100,9,120,"On this Ulysses went at once into his tent, put his shield about"
100,9,121,his shoulders and came out with them. First they went to Diomed
100,9,122,"son of Tydeus, and found him outside his tent clad in his armour"
100,9,123,with his comrades sleeping round him and using their shields as
100,9,124,"pillows; as for their spears, they stood upright on the spikes of"
100,9,125,"their butts that were driven into the ground, and the burnished"
100,9,126,bronze flashed afar like the lightning of father Jove. The hero
100,9,127,"was sleeping upon the skin of an ox, with a piece of fine carpet"
100,9,128,under his head; Nestor went up to him and stirred him with his
100,9,129,"heel to rouse him, upbraiding him and urging him to bestir"
100,9,130,"himself. “Wake up,” he exclaimed, “son of Tydeus. How can you"
100,9,131,sleep on in this way? Can you not see that the Trojans are
100,9,132,"encamped on the brow of the plain hard by our ships, with but a"
100,9,133,little space between us and them?”
100,9,134,"On these words Diomed leaped up instantly and said, “Old man,"
100,9,135,your heart is of iron; you rest not one moment from your labours.
100,9,136,Are there no younger men among the Achaeans who could go about to
100,9,137,rouse the princes? There is no tiring you.”
100,9,138,"And Nestor knight of Gerene made answer, “My son, all that you"
100,9,139,"have said is true. I have good sons, and also much people who"
100,9,140,"might call the chieftains, but the Achaeans are in the gravest"
100,9,141,danger; life and death are balanced as it were on the edge of a
100,9,142,"razor. Go then, for you are younger than I, and of your courtesy"
100,9,143,rouse Ajax and the fleet son of Phyleus.”
100,9,144,Diomed threw the skin of a great tawny lion about his shoulders — a
100,9,145,skin that reached his feet — and grasped his spear. When he had
100,9,146,"roused the heroes, he brought them back with him; they then went"
100,9,147,"the round of those who were on guard, and found the captains not"
100,9,148,sleeping at their posts but wakeful and sitting with their arms
100,9,149,about them. As sheep dogs that watch their flocks when they are
100,9,150,"yarded, and hear a wild beast coming through the mountain forest"
100,9,151,"towards them — forthwith there is a hue and cry of dogs and men,"
100,9,152,and slumber is broken — even so was sleep chased from the eyes of
100,9,153,"the Achaeans as they kept the watches of the wicked night, for"
100,9,154,they turned constantly towards the plain whenever they heard any
100,9,155,stir among the Trojans. The old man was glad and bade them be of
100,9,156,"good cheer. “Watch on, my children,” said he, “and let not sleep"
100,9,157,"get hold upon you, lest our enemies triumph over us.”"
100,9,158,"With this he passed the trench, and with him the other chiefs of"
100,9,159,the Achaeans who had been called to the council. Meriones and the
100,9,160,"brave son of Nestor went also, for the princes bade them. When"
100,9,161,they were beyond the trench that was dug round the wall they held
100,9,162,their meeting on the open ground where there was a space clear of
100,9,163,"corpses, for it was here that when night fell Hector had turned"
100,9,164,"back from his onslaught on the Argives. They sat down, therefore,"
100,9,165,and held debate with one another.
100,9,166,"Nestor spoke first. “My friends,” said he, “is there any man bold"
100,9,167,"enough to venture among the Trojans, and cut off some straggler,"
100,9,168,or bring us news of what the enemy mean to do whether they will
100,9,169,"stay here by the ships away from the city, or whether, now that"
100,9,170,"they have worsted the Achaeans, they will retire within their"
100,9,171,"walls. If he could learn all this and come back safely here, his"
100,9,172,"fame would be high as heaven in the mouths of all men, and he"
100,9,173,would be rewarded richly; for the chiefs from all our ships would
100,9,174,each of them give him a black ewe with her lamb — which is a
100,9,175,present of surpassing value — and he would be asked as a guest to
100,9,176,all feasts and clan - gatherings.”
100,9,177,"They all held their peace, but Diomed of the loud war - cry spoke"
100,9,178,"saying, “Nestor, gladly will I visit the host of the Trojans over"
100,9,179,"against us, but if another will go with me I shall do so in"
100,9,180,"greater confidence and comfort. When two men are together, one of"
100,9,181,them may see some opportunity which the other has not caught
100,9,182,"sight of; if a man is alone he is less full of resource, and his"
100,9,183,wit is weaker.”
100,9,184,"On this several offered to go with Diomed. The two Ajaxes,"
100,9,185,"servants of Mars, Meriones, and the son of Nestor all wanted to"
100,9,186,"go, so did Menelaus son of Atreus; Ulysses also wished to go"
100,9,187,"among the host of the Trojans, for he was ever full of daring,"
100,9,188,"and thereon Agamemnon king of men spoke thus: “Diomed,” said he,"
100,9,189,"“son of Tydeus, man after my own heart, choose your comrade for"
100,9,190,"yourself — take the best man of those that have offered, for many"
100,9,191,would now go with you. Do not through delicacy reject the better
100,9,192,"man, and take the worst out of respect for his lineage, because"
100,9,193,he is of more royal blood.”
100,9,194,"He said this because he feared for Menelaus. Diomed answered, “If"
100,9,195,"you bid me take the man of my own choice, how in that case can I"
100,9,196,"fail to think of Ulysses, than whom there is no man more eager to"
100,9,197,face all kinds of danger — and Pallas Minerva loves him well? If he
100,9,198,"were to go with me we should pass safely through fire itself, for"
100,9,199,he is quick to see and understand.”
100,9,200,"“Son of Tydeus,” replied Ulysses, “say neither good nor ill about"
100,9,201,"me, for you are among Argives who know me well. Let us be going,"
100,9,202,for the night wanes and dawn is at hand. The stars have gone
100,9,203,"forward, two - thirds of the night are already spent, and the third"
100,9,204,is alone left us.”
100,9,205,They then put on their armour. Brave Thrasymedes provided the son
100,9,206,of Tydeus with a sword and a shield (for he had left his own at
100,9,207,his ship) and on his head he set a helmet of bull’s hide without
100,9,208,either peak or crest; it is called a skull - cap and is a common
100,9,209,"headgear. Meriones found a bow and quiver for Ulysses, and on his"
100,9,210,head he set a leathern helmet that was lined with a strong
100,9,211,"plaiting of leathern thongs, while on the outside it was thickly"
100,9,212,"studded with boar’s teeth, well and skilfully set into it; next"
100,9,213,the head there was an inner lining of felt. This helmet had been
100,9,214,stolen by Autolycus out of Eleon when he broke into the house of
100,9,215,Amyntor son of Ormenus. He gave it to Amphidamas of Cythera to
100,9,216,"take to Scandea, and Amphidamas gave it as a guest - gift to Molus,"
100,9,217,who gave it to his son Meriones; and now it was set upon the head
100,9,218,of Ulysses.
100,9,219,"When the pair had armed, they set out, and left the other"
100,9,220,chieftains behind them. Pallas Minerva sent them a heron by the
100,9,221,wayside upon their right hands; they could not see it for the
100,9,222,"darkness, but they heard its cry. Ulysses was glad when he heard"
100,9,223,"it and prayed to Minerva: “Hear me,” he cried, “daughter of"
100,9,224,"aegis - bearing Jove, you who spy out all my ways and who are with"
100,9,225,"me in all my hardships; befriend me in this mine hour, and grant"
100,9,226,that we may return to the ships covered with glory after having
100,9,227,achieved some mighty exploit that shall bring sorrow to the
100,9,228,Trojans.”
100,9,229,"Then Diomed of the loud war - cry also prayed: “Hear me too,” said"
100,9,230,"he, “daughter of Jove, unweariable; be with me even as you were"
100,9,231,with my noble father Tydeus when he went to Thebes as envoy sent
100,9,232,by the Achaeans. He left the Achaeans by the banks of the river
100,9,233,"Aesopus, and went to the city bearing a message of peace to the"
100,9,234,"Cadmeians; on his return thence, with your help, goddess, he did"
100,9,235,"great deeds of daring, for you were his ready helper. Even so"
100,9,236,"guide me and guard me now, and in return I will offer you in"
100,9,237,"sacrifice a broad - browed heifer of a year old, unbroken, and"
100,9,238,never yet brought by man under the yoke. I will gild her horns
100,9,239,and will offer her up to you in sacrifice.”
100,9,240,"Thus they prayed, and Pallas Minerva heard their prayer. When"
100,9,241,"they had done praying to the daughter of great Jove, they went"
100,9,242,their way like two lions prowling by night amid the armour and
100,9,243,blood - stained bodies of them that had fallen.
100,9,244,Neither again did Hector let the Trojans sleep; for he too called
100,9,245,the princes and councillors of the Trojans that he might set his
100,9,246,"counsel before them. “Is there one,” said he, “who for a great"
100,9,247,reward will do me the service of which I will tell you? He shall
100,9,248,be well paid if he will. I will give him a chariot and a couple
100,9,249,"of horses, the fleetest that can be found at the ships of the"
100,9,250,"Achaeans, if he will dare this thing; and he will win infinite"
100,9,251,honour to boot; he must go to the ships and find out whether they
100,9,252,"are still guarded as heretofore, or whether now that we have"
100,9,253,"beaten them the Achaeans design to fly, and through sheer"
100,9,254,exhaustion are neglecting to keep their watches.”
100,9,255,They all held their peace; but there was among the Trojans a
100,9,256,"certain man named Dolon, son of Eumedes, the famous herald — a man"
100,9,257,"rich in gold and bronze. He was ill - favoured, but a good runner,"
100,9,258,and was an only son among five sisters. He it was that now
100,9,259,"addressed the Trojans. “I, Hector,” said he, “Will to the ships"
100,9,260,and will exploit them. But first hold up your sceptre and swear
100,9,261,"that you will give me the chariot, bedight with bronze, and the"
100,9,262,horses that now carry the noble son of Peleus. I will make you a
100,9,263,"good scout, and will not fail you. I will go through the host"
100,9,264,"from one end to the other till I come to the ship of Agamemnon,"
100,9,265,where I take it the princes of the Achaeans are now consulting
100,9,266,whether they shall fight or fly.”
100,9,267,"When he had done speaking Hector held up his sceptre, and swore"
100,9,268,"him his oath saying, “May Jove the thundering husband of Juno"
100,9,269,bear witness that no other Trojan but yourself shall mount those
100,9,270,"steeds, and that you shall have your will with them for ever.”"
100,9,271,"The oath he swore was bootless, but it made Dolon more keen on"
100,9,272,"going. He hung his bow over his shoulder, and as an overall he"
100,9,273,"wore the skin of a grey wolf, while on his head he set a cap of"
100,9,274,"ferret skin. Then he took a pointed javelin, and left the camp"
100,9,275,"for the ships, but he was not to return with any news for Hector."
100,9,276,"When he had left the horses and the troops behind him, he made"
100,9,277,"all speed on his way, but Ulysses perceived his coming and said"
100,9,278,"to Diomed, “Diomed, here is some one from the camp; I am not sure"
100,9,279,"whether he is a spy, or whether it is some thief who would"
100,9,280,"plunder the bodies of the dead; let him get a little past us, we"
100,9,281,"can then spring upon him and take him. If, however, he is too"
100,9,282,"quick for us, go after him with your spear and hem him in towards"
100,9,283,"the ships away from the Trojan camp, to prevent his getting back"
100,9,284,to the town.”
100,9,285,With this they turned out of their way and lay down among the
100,9,286,"corpses. Dolon suspected nothing and soon passed them, but when"
100,9,287,he had got about as far as the distance by which a mule - plowed
100,9,288,furrow exceeds one that has been ploughed by oxen (for mules can
100,9,289,"plow fallow land quicker than oxen) they ran after him, and when"
100,9,290,"he heard their footsteps he stood still, for he made sure they"
100,9,291,were friends from the Trojan camp come by Hector’s orders to bid
100,9,292,"him return; when, however, they were only a spear’s cast, or"
100,9,293,"less, away from him, he saw that they were enemies and ran as"
100,9,294,"fast as his legs could take him. The others gave chase at once,"
100,9,295,and as a couple of well - trained hounds press forward after a doe
100,9,296,"or hare that runs screaming in front of them, even so did the son"
100,9,297,of Tydeus and Ulysses pursue Dolon and cut him off from his own
100,9,298,people. But when he had fled so far towards the ships that he
100,9,299,"would soon have fallen in with the outposts, Minerva infused"
100,9,300,fresh strength into the son of Tydeus for fear some other of the
100,9,301,"Achaeans might have the glory of being first to hit him, and he"
100,9,302,might himself be only second; he therefore sprang forward with
100,9,303,"his spear and said, “Stand, or I shall throw my spear, and in"
100,9,304,that case I shall soon make an end of you.”
100,9,305,"He threw as he spoke, but missed his aim on purpose. The dart"
100,9,306,"flew over the man’s right shoulder, and then stuck in the ground."
100,9,307,"He stood stock still, trembling and in great fear; his teeth"
100,9,308,"chattered, and he turned pale with fear. The two came breathless"
100,9,309,"up to him and seized his hands, whereon he began to weep and"
100,9,310,"said, “Take me alive; I will ransom myself; we have great store"
100,9,311,"of gold, bronze, and wrought iron, and from this my father will"
100,9,312,"satisfy you with a very large ransom, should he hear of my being"
100,9,313,alive at the ships of the Achaeans.”
100,9,314,"“Fear not,” replied Ulysses, “let no thought of death be in your"
100,9,315,"mind; but tell me, and tell me true, why are you thus going about"
100,9,316,alone in the dead of night away from your camp and towards the
100,9,317,"ships, while other men are sleeping? Is it to plunder the bodies"
100,9,318,"of the slain, or did Hector send you to spy out what was going on"
100,9,319,at the ships? Or did you come here of your own mere notion?”
100,9,320,"Dolon answered, his limbs trembling beneath him: “Hector, with"
100,9,321,"his vain flattering promises, lured me from my better judgement."
100,9,322,He said he would give me the horses of the noble son of Peleus
100,9,323,and his bronze - bedizened chariot; he bade me go through the
100,9,324,"darkness of the flying night, get close to the enemy, and find"
100,9,325,"out whether the ships are still guarded as heretofore, or"
100,9,326,"whether, now that we have beaten them, the Achaeans design to"
100,9,327,"fly, and through sheer exhaustion are neglecting to keep their"
100,9,328,watches.”
100,9,329,"Ulysses smiled at him and answered, “You had indeed set your"
100,9,330,"heart upon a great reward, but the horses of the descendant of"
100,9,331,Aeacus are hardly to be kept in hand or driven by any other
100,9,332,"mortal man than Achilles himself, whose mother was an immortal."
100,9,333,"But tell me, and tell me true, where did you leave Hector when"
100,9,334,"you started? Where lies his armour and his horses? How, too, are"
100,9,335,the watches and sleeping - ground of the Trojans ordered? What are
100,9,336,their plans? Will they stay here by the ships and away from the
100,9,337,"city, or now that they have worsted the Achaeans, will they"
100,9,338,retire within their walls?”
100,9,339,"And Dolon answered, “I will tell you truly all. Hector and the"
100,9,340,other councillors are now holding conference by the monument of
100,9,341,"great Ilus, away from the general tumult; as for the guards about"
100,9,342,"which you ask me, there is no chosen watch to keep guard over the"
100,9,343,"host. The Trojans have their watchfires, for they are bound to"
100,9,344,"have them; they, therefore, are awake and keep each other to"
100,9,345,their duty as sentinels; but the allies who have come from other
100,9,346,"places are asleep and leave it to the Trojans to keep guard, for"
100,9,347,their wives and children are not here.”
100,9,348,"Ulysses then said, “Now tell me; are they sleeping among the"
100,9,349,"Trojan troops, or do they lie apart? Explain this that I may"
100,9,350,understand it.”
100,9,351,"“I will tell you truly all,” replied Dolon. “To the seaward lie"
100,9,352,"the Carians, the Paeonian bowmen, the Leleges, the Cauconians,"
100,9,353,"and the noble Pelasgi. The Lysians and proud Mysians, with the"
100,9,354,"Phrygians and Meonians, have their place on the side towards"
100,9,355,Thymbra; but why ask about all this? If you want to find your way
100,9,356,"into the host of the Trojans, there are the Thracians, who have"
100,9,357,lately come here and lie apart from the others at the far end of
100,9,358,the camp; and they have Rhesus son of Eioneus for their king. His
100,9,359,"horses are the finest and strongest that I have ever seen, they"
100,9,360,are whiter than snow and fleeter than any wind that blows. His
100,9,361,"chariot is bedight with silver and gold, and he has brought his"
100,9,362,"marvellous golden armour, of the rarest workmanship — too splendid"
100,9,363,"for any mortal man to carry, and meet only for the gods. Now,"
100,9,364,"therefore, take me to the ships or bind me securely here, until"
100,9,365,you come back and have proved my words whether they be false or
100,9,366,true.”
100,9,367,"Diomed looked sternly at him and answered, “Think not, Dolon, for"
100,9,368,"all the good information you have given us, that you shall escape"
100,9,369,"now you are in our hands, for if we ransom you or let you go, you"
100,9,370,will come some second time to the ships of the Achaeans either as
100,9,371,"a spy or as an open enemy, but if I kill you and an end of you,"
100,9,372,you will give no more trouble.”
100,9,373,On this Dolon would have caught him by the beard to beseech him
100,9,374,"further, but Diomed struck him in the middle of his neck with his"
100,9,375,sword and cut through both sinews so that his head fell rolling
100,9,376,in the dust while he was yet speaking. They took the ferret - skin
100,9,377,"cap from his head, and also the wolf - skin, the bow, and his long"
100,9,378,spear. Ulysses hung them up aloft in honour of Minerva the
100,9,379,"goddess of plunder, and prayed saying, “Accept these, goddess,"
100,9,380,for we give them to you in preference to all the gods in Olympus:
100,9,381,therefore speed us still further towards the horses and
100,9,382,sleeping - ground of the Thracians.”
100,9,383,With these words he took the spoils and set them upon a tamarisk
100,9,384,"tree, and they marked the place by pulling up reeds and gathering"
100,9,385,boughs of tamarisk that they might not miss it as they came back
100,9,386,through the flying hours of darkness. The two then went onwards
100,9,387,"amid the fallen armour and the blood, and came presently to the"
100,9,388,"company of Thracian soldiers, who were sleeping, tired out with"
100,9,389,their day’s toil; their goodly armour was lying on the ground
100,9,390,"beside them all orderly in three rows, and each man had his yoke"
100,9,391,"of horses beside him. Rhesus was sleeping in the middle, and hard"
100,9,392,by him his horses were made fast to the topmost rim of his
100,9,393,"chariot. Ulysses from some way off saw him and said, “This,"
100,9,394,"Diomed, is the man, and these are the horses about which Dolon"
100,9,395,whom we killed told us. Do your very utmost; dally not about your
100,9,396,"armour, but loose the horses at once — or else kill the men"
100,9,397,"yourself, while I see to the horses.”"
100,9,398,"Thereon Minerva put courage into the heart of Diomed, and he"
100,9,399,smote them right and left. They made a hideous groaning as they
100,9,400,"were being hacked about, and the earth was red with their blood."
100,9,401,As a lion springs furiously upon a flock of sheep or goats when
100,9,402,"he finds them without their shepherd, so did the son of Tydeus"
100,9,403,set upon the Thracian soldiers till he had killed twelve. As he
100,9,404,killed them Ulysses came and drew them aside by their feet one by
100,9,405,"one, that the horses might go forward freely without being"
100,9,406,"frightened as they passed over the dead bodies, for they were not"
100,9,407,"yet used to them. When the son of Tydeus came to the king, he"
100,9,408,"killed him too (which made thirteen), as he was breathing hard,"
100,9,409,"for by the counsel of Minerva an evil dream, the seed of Oeneus,"
100,9,410,hovered that night over his head. Meanwhile Ulysses untied the
100,9,411,"horses, made them fast one to another and drove them off,"
100,9,412,"striking them with his bow, for he had forgotten to take the whip"
100,9,413,from the chariot. Then he whistled as a sign to Diomed.
100,9,414,"But Diomed stayed where he was, thinking what other daring deed"
100,9,415,he might accomplish. He was doubting whether to take the chariot
100,9,416,"in which the king’s armour was lying, and draw it out by the"
100,9,417,"pole, or to lift the armour out and carry it off; or whether"
100,9,418,"again, he should not kill some more Thracians. While he was thus"
100,9,419,"hesitating Minerva came up to him and said, “Get back, Diomed, to"
100,9,420,"the ships or you may be driven thither, should some other god"
100,9,421,rouse the Trojans.”
100,9,422,"Diomed knew that it was the goddess, and at once sprang upon the"
100,9,423,horses. Ulysses beat them with his bow and they flew onward to
100,9,424,the ships of the Achaeans.
100,9,425,But Apollo kept no blind look - out when he saw Minerva with the
100,9,426,"son of Tydeus. He was angry with her, and coming to the host of"
100,9,427,"the Trojans he roused Hippocoon, a counsellor of the Thracians"
100,9,428,and a noble kinsman of Rhesus. He started up out of his sleep and
100,9,429,"saw that the horses were no longer in their place, and that the"
100,9,430,"men were gasping in their death - agony; on this he groaned aloud,"
100,9,431,and called upon his friend by name. Then the whole Trojan camp
100,9,432,"was in an uproar as the people kept hurrying together, and they"
100,9,433,marvelled at the deeds of the heroes who had now got away towards
100,9,434,the ships.
100,9,435,"When they reached the place where they had killed Hector’s scout,"
100,9,436,"Ulysses stayed his horses, and the son of Tydeus, leaping to the"
100,9,437,"ground, placed the blood - stained spoils in the hands of Ulysses"
100,9,438,"and remounted: then he lashed the horses onwards, and they flew"
100,9,439,forward nothing loth towards the ships as though of their own
100,9,440,free will. Nestor was first to hear the tramp of their feet. “My
100,9,441,"friends,” said he, “princes and counsellors of the Argives, shall"
100,9,442,I guess right or wrong? — but I must say what I think: there is a
100,9,443,sound in my ears as of the tramp of horses. I hope it may be
100,9,444,"Diomed and Ulysses driving in horses from the Trojans, but I much"
100,9,445,fear that the bravest of the Argives may have come to some harm
100,9,446,at their hands.”
100,9,447,He had hardly done speaking when the two men came in and
100,9,448,"dismounted, whereon the others shook hands right gladly with them"
100,9,449,and congratulated them. Nestor knight of Gerene was first to
100,9,450,"question them. “Tell me,” said he, “renowned Ulysses, how did you"
100,9,451,two come by these horses? Did you steal in among the Trojan
100,9,452,"forces, or did some god meet you and give them to you? They are"
100,9,453,"like sunbeams. I am well conversant with the Trojans, for old"
100,9,454,"warrior though I am I never hold back by the ships, but I never"
100,9,455,yet saw or heard of such horses as these are. Surely some god
100,9,456,"must have met you and given them to you, for you are both of you"
100,9,457,"dear to Jove, and to Jove’s daughter Minerva.”"
100,9,458,"And Ulysses answered, “Nestor son of Neleus, honour to the"
100,9,459,"Achaean name, heaven, if it so will, can give us even better"
100,9,460,"horses than these, for the gods are far mightier than we are."
100,9,461,"These horses, however, about which you ask me, are freshly come"
100,9,462,from Thrace. Diomed killed their king with the twelve bravest of
100,9,463,his companions. Hard by the ships we took a thirteenth man — a
100,9,464,scout whom Hector and the other Trojans had sent as a spy upon
100,9,465,our ships.”
100,9,466,"He laughed as he spoke and drove the horses over the ditch, while"
100,9,467,the other Achaeans followed him gladly. When they reached the
100,9,468,"strongly built quarters of the son of Tydeus, they tied the"
100,9,469,"horses with thongs of leather to the manger, where the steeds of"
100,9,470,"Diomed stood eating their sweet corn, but Ulysses hung the"
100,9,471,"blood - stained spoils of Dolon at the stern of his ship, that they"
100,9,472,"might prepare a sacred offering to Minerva. As for themselves,"
100,9,473,"they went into the sea and washed the sweat from their bodies,"
100,9,474,and from their necks and thighs. When the sea - water had taken all
100,9,475,"the sweat from off them, and had refreshed them, they went into"
100,9,476,the baths and washed themselves. After they had so done and had
100,9,477,"anointed themselves with oil, they sat down to table, and drawing"
100,9,478,"from a full mixing - bowl, made a drink - offering of wine to"
100,9,479,Minerva.
100,10,1,"In the forenoon the fight is equal, but Agamemnon turns the"
100,10,2,fortune of the day towards the Achaeans until he gets wounded and
100,10,3,leaves the field — Hector then drives everything before him till he
100,10,4,"is wounded by Diomed — Paris wounds Diomed — Ulysses, Nestor, and"
100,10,5,Idomeneus perform prodigies of valour — Machaon is wounded — Nestor
100,10,6,drives him off in his chariot — Achilles sees the pair driving
100,10,7,towards the camp and sends Patroclus to ask who it is that is
100,10,8,wounded — This is the beginning of evil for Patroclus — Nestor makes
100,10,9,a long speech.
100,10,10,"And now as Dawn rose from her couch beside Tithonus, harbinger of"
100,10,11,"light alike to mortals and immortals, Jove sent fierce Discord"
100,10,12,with the ensign of war in her hands to the ships of the Achaeans.
100,10,13,She took her stand by the huge black hull of Ulysses’ ship which
100,10,14,"was middlemost of all, so that her voice might carry farthest on"
100,10,15,"either side, on the one hand towards the tents of Ajax son of"
100,10,16,"Telamon, and on the other towards those of Achilles — for these two"
100,10,17,"heroes, well - assured of their own strength, had valorously drawn"
100,10,18,up their ships at the two ends of the line. There she took her
100,10,19,"stand, and raised a cry both loud and shrill that filled the"
100,10,20,"Achaeans with courage, giving them heart to fight resolutely and"
100,10,21,"with all their might, so that they had rather stay there and do"
100,10,22,battle than go home in their ships.
100,10,23,The son of Atreus shouted aloud and bade the Argives gird
100,10,24,themselves for battle while he put on his armour. First he girded
100,10,25,"his goodly greaves about his legs, making them fast with"
100,10,26,ankle - clasps of silver; and about his chest he set the
100,10,27,breastplate which Cinyras had once given him as a guest - gift. It
100,10,28,had been noised abroad as far as Cyprus that the Achaeans were
100,10,29,"about to sail for Troy, and therefore he gave it to the king. It"
100,10,30,"had ten courses of dark cyanus, twelve of gold, and ten of tin."
100,10,31,There were serpents of cyanus that reared themselves up towards
100,10,32,"the neck, three upon either side, like the rainbows which the son"
100,10,33,of Saturn has set in heaven as a sign to mortal men. About his
100,10,34,"shoulders he threw his sword, studded with bosses of gold; and"
100,10,35,the scabbard was of silver with a chain of gold wherewith to hang
100,10,36,it. He took moreover the richly - dight shield that covered his
100,10,37,"body when he was in battle — fair to see, with ten circles of"
100,10,38,bronze running all round it. On the body of the shield there were
100,10,39,"twenty bosses of white tin, with another of dark cyanus in the"
100,10,40,"middle: this last was made to show a Gorgon’s head, fierce and"
100,10,41,"grim, with Rout and Panic on either side. The band for the arm to"
100,10,42,"go through was of silver, on which there was a writhing snake of"
100,10,43,"cyanus with three heads that sprang from a single neck, and went"
